"Gene","Early.lfc","Early.padj","Late.lfc","Late.padj","Middle.lfc","Middle.padj"
"IFITM1",-0.0814134815074912,0.665622669212886,-0.244227644595295,0.187137027233444,0.0196314067650771,0.968098229798946
"IFNAR1",-0.569746174716072,0.158122103031776,-0.661488516355071,0.103015516047694,-0.494968745895824,0.494251910435014
"IFNAR2",-0.764814964981872,0.0719458138800436,-0.856986967929476,0.0396150534898777,-0.524684783097237,0.525291628842959
"IFNG",0.325755363822942,0.0970237837050329,0.288067616404444,0.135502152955385,0.122860779393727,0.776204094862662
"IFNGR1",-1.79351954374981,0.000139734551373172,-1.22836239027082,0.00478731264980473,-0.452707390895442,0.627611552416583
"IFNGR2",-1.0649248985392,0.0219602570860759,-1.35178458783837,0.00223191444274166,0.233556032616722,0.862815195912877
"IGF2R",-0.446282701964584,0.29887070327786,-0.57824024782084,0.16956921304265,-0.107752750939859,0.938023950143104
"IKBKAP",-0.386367853921084,0.34800488959918,-0.536209392284789,0.187171719515889,-0.243445334779151,0.801727671614615
"IKBKB",-0.29912975486446,0.506568178869263,-0.331779228651773,0.489593124897983,-0.369909431564476,0.6471085781339
"IKBKE",0.312501529607423,0.117041078624803,0.242881657538686,0.2213123740133,0.109606945178208,0.811644483782367
"IKZF1",0.306015633605679,0.329886126078324,0.048503870760932,0.885038862783577,0.00377193901150719,0.993742457574924
"IKZF2",-0.374694314381815,0.361002418022415,-0.481522882343758,0.248874338289314,-0.728635596093699,0.207313149984965
"IKZF3",0.268300029810023,0.571054440274973,0.359887222412835,0.47879591608197,0.300664456771717,0.779114988232082
"IL10RA",-0.359300563905229,0.394815128220069,0.211001168284247,0.650904323562965,0.14564524710377,0.91360048142011
"IL10RB",-1.1193527598975,0.019073921196025,-0.739267870730601,0.134128437621014,-0.54322773387897,0.584263926300169
"IL11RA",0.296233327600108,0.365319099275511,-0.223246934901321,0.502263735882119,-0.157213553924798,0.821889440631449
"IL12RB1",0.259567336265954,0.439341527498363,-0.0198910602905888,0.954769059580972,-0.0272489797943702,0.970046523106671
"IL12RB2",-0.380949902207823,0.412394935657468,-0.675370719287274,0.135502152955385,-0.669453550737957,0.394388049167786
"IL13RA1",-0.777450929048902,0.0690332237453202,-0.79230915843,0.0619954058079389,-0.593381365972706,0.461187472296095
"IL15",-0.661905348685259,0.0719458138800436,-0.840602958881932,0.0175890430898667,-0.73536930951023,0.159216673265883
"IL16",-0.46290033310609,0.318521323612424,-0.504506722300082,0.284213644360294,0.289387677054702,0.779114988232082
"IL17RA",-1.34010060831249,0.00695615579750445,-1.63258430478136,0.000416697585776506,-0.1901675222446,0.912083789449584
